vulnerabilityID,analysisID,createdAt,vulnerabilities/vulnerabilityID,vulnerabilities_line,vulnerabilities_column,vulnerabilities_confidence,vulnerabilities_file,vulnerabilities_code,vulnerabilities_details,vulnerabilities_securityTool,vulnerabilities_language,vulnerabilities_severity,vulnerabilities_type,vulnerabilities_commitAuthor,vulnerabilities_commitEmail,vulnerabilities_commitHash,vulnerabilities_commitMessage,vulnerabilities_commitDate,vulnerabilities_vulnHash
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151134-03:00,baa5887f-36ba-49ba-958a-bad096e364ec,25,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase8.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,59ea63a6abf80068883d696f23c019a0b6153dab7be131c34ce9d24f57f9d999
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151135-03:00,b480a061-37c6-41f9-9783-e3c8cc0869c1,25,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase8.java,MessageDigest md = MessageDigest.getInstance(String.valueOf(crypto));,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,59ea63a6abf80068883d696f23c019a0b6153dab7be131c34ce9d24f57f9d999
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151136-03:00,1b42afd7-2d30-4e30-a7f4-69a6bb52c879,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase9.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,a5b397dc46aac33ac176d98d8341e6bf3c8f6ac4a1e6b3342bac7ee726306b6e
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151137-03:00,329d9d79-7ea5-49a6-9098-bf87e3292e61,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase9.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,a5b397dc46aac33ac176d98d8341e6bf3c8f6ac4a1e6b3342bac7ee726306b6e
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151137-03:00,180173f1-d2bc-411c-9b61-964eb3c20e1c,18,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase9.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,82c5628ba582b629896a37db05369102d14c3c5a504a2e5ad1acbe4cf4b645c5
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151139-03:00,cd055b67-c6ad-49e1-ba89-2b2c6eee7347,18,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABICase9.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,82c5628ba582b629896a37db05369102d14c3c5a504a2e5ad1acbe4cf4b645c5
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151139-03:00,5f67632a-bac0-4200-8548-840869a3bea3,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,e13544d1aef9a97481c2388015deb43683f47ce7aaf4324ba406cf5e068c4df3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15114-03:00,9674cb60-44b4-485c-a452-9bdf1ef5892a,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,e13544d1aef9a97481c2388015deb43683f47ce7aaf4324ba406cf5e068c4df3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151141-03:00,08ee1f51-39e4-4eed-abc7-19d671718466,8,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1667082a7e249639ea194e24b07746a12bab04c30a3b8ca27f31a8118afe35d7
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151142-03:00,ec602315-df6d-4d7a-ae44-3fa86988faa0,8,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase2.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1667082a7e249639ea194e24b07746a12bab04c30a3b8ca27f31a8118afe35d7
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151143-03:00,a5bfd132-02b9-4870-8963-6f8c55692ed4,3,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,7fcf36f7f80a00a967e07356cab7fbd752af5aab134f3eece1b27ff16f660b79
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151143-03:00,4d841b38-5dd8-4099-8a1f-88346f172389,3,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,7fcf36f7f80a00a967e07356cab7fbd752af5aab134f3eece1b27ff16f660b79
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151144-03:00,7d802b2b-db4e-496e-a7c2-a7ea0079e764,8,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase1.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,592fa6387ec3a7f206c3e1509e6053427d0ca6df8ded618056ab65dcc73d8d8a
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151145-03:00,c6d0cee1-f747-447a-b0a1-b3f26042d64f,8,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABMCCase1.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,592fa6387ec3a7f206c3e1509e6053427d0ca6df8ded618056ab65dcc73d8d8a
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15116-03:00,ed35d4a0-c3fd-436d-9a63-5a78b3bbcb61,6,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,2d5cfcd5b313854ee61ef93ef0c91c0e9e9d492ed06a092784690896b25f0cea
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15116-03:00,beae193d-2c6b-463c-8287-10ed7766b2f1,6,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,2d5cfcd5b313854ee61ef93ef0c91c0e9e9d492ed06a092784690896b25f0cea
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151162-03:00,f4c66da5-059e-4dae-bbbd-65f1783cea63,29,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase1.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1762bdea608e3b6a22c7324d3e45d7a0c5af03404636c4b9b7386e1c52624358
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151163-03:00,58503332-9c25-4a30-9ee1-81b237013dd3,29,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABSCase1.java,MessageDigest md = MessageDigest.getInstance(crypto);,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1762bdea608e3b6a22c7324d3e45d7a0c5af03404636c4b9b7386e1c52624358
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151163-03:00,aa3e3200-0fbc-4486-8594-7593deb19ce8,2,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,41d6cc34725107e055c5ca51ba03109a408ad5cc2798b086d11de2e92040d353
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151164-03:00,fbaefb42-70a7-4d10-bc51-3e5334472470,2,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase1.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,41d6cc34725107e055c5ca51ba03109a408ad5cc2798b086d11de2e92040d353
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151165-03:00,21e15a7d-4ad0-4881-99a8-c18bb9f063a2,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase1.java,"MessageDigest md = MessageDigest.getInstance(""SHA1"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,64ada1bf9cb14870fc54b6b5b28240789cc21318948ac82eca7763166de3d883
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151166-03:00,db961d0e-8bb6-4604-8158-1b771664a4a1,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase1.java,"MessageDigest md = MessageDigest.getInstance(""SHA1"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,64ada1bf9cb14870fc54b6b5b28240789cc21318948ac82eca7763166de3d883
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151166-03:00,8311b1de-a70d-4a02-88c8-9bbdaab13fdb,11,17,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase1.java,"md = MessageDigest.getInstance(""SHA-256"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,6cd94de7675f11b89af0ef5a5b5c0e5feb938d899229a8a16ca9ee7f339d4ef3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151167-03:00,9e996f50-e5cb-43e6-9b16-b193346cd6bf,2,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,da2af9a8b75ee0335abb0d988859fe7fc947d8382b417461afaf0871350d4bf7
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151168-03:00,6cdfc5cf-9f74-48b2-9cc7-3ebfb5b05e76,2,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase2.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,da2af9a8b75ee0335abb0d988859fe7fc947d8382b417461afaf0871350d4bf7
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151169-03:00,70a67f8b-b0d4-440d-881c-eafb92bae463,9,8,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase2.java,"MessageDigest md = MessageDigest.getInstance(""MD5"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,3223d8ab662f7b2e132b228fc3272806cbb438a530573723e07853751bfbcbf3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.15117-03:00,c80d5481-26aa-44cc-b522-427575264e2f,9,27,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase2.java,"MessageDigest md = MessageDigest.getInstance(""MD5"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,3223d8ab662f7b2e132b228fc3272806cbb438a530573723e07853751bfbcbf3
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151171-03:00,b382792d-79a6-49e9-8fa7-c59fa9b67c4b,11,17,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase2.java,"md = MessageDigest.getInstance(""SHA-256"");","Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,9780d8bdd4f5649782d227cf45e7a852dee0687b12d3bdf33fb43df52d7f94ab
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151192-03:00,4f15a506-e4b4-4ab9-89e8-78be0907627e,2,7,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1a502bb41f04f73c9ea53128f79fd3b30a6ca70b3644d12295419c8f2d0dbc36
00000000-0000-0000-0000-000000000000,780a572f-c41c-43d5-af1e-6db62ff7778c,2022-02-08T16:20:24.151193-03:00,a2d7aea2-a938-4476-8757-87890314f709,2,21,LOW,br/unb/cic/bench02/mop/brokenhash/BrokenHashABPSCase3.java,import java.security.MessageDigest;,"Message Digest
The MD5 algorithm and its successor, SHA-1, are no longer considered secure, because it is too easy to create hash collisions with them. That is, it takes too little computational effort to come up with a different input that produces the same MD5 or SHA-1 hash, and using the new, same-hash value gives an attacker the same access as if he had the originally-hashed value. This applies as well to the other Message-Digest algorithms: MD2, MD4, MD6, HAVAL-128, HMAC-MD5, DSA (which uses SHA-1), RIPEMD, RIPEMD-128, RIPEMD-160, HMACRIPEMD160.

",HorusecEngine,Java,MEDIUM,Vulnerability,-,-,-,-,-,1a502bb41f04f73c9ea53128f79fd3b30a6ca70b3644d12295419c8f2d0dbc36
